X,Y,i,j,WL
55500.000000,6500.000000,55,6,47.530010
55500.000000,7500.000000,55,7,47.529766
55500.000000,8500.000000,55,8,47.530613
55500.000000,9500.000000,55,9,47.529194
56500.000000,500.000000,56,0,46.529667
56500.000000,1500.000000,56,1,46.530952
56500.000000,2500.000000,56,2,46.529476
56500.000000,3500.000000,56,3,46.529648
56500.000000,4500.000000,56,4,46.530064
56500.000000,5500.000000,56,5,46.529644
56500.000000,6500.000000,56,6,46.530117
56500.000000,7500.000000,56,7,46.529579
56500.000000,8500.000000,56,8,46.530361
56500.000000,9500.000000,56,9,46.529213
57500.000000,500.000000,57,0,45.529804
57500.000000,1500.000000,57,1,45.531239
57500.000000,2500.000000,57,2,45.529583
57500.000000,3500.000000,57,3,45.529930
57500.000000,4500.000000,57,4,45.530289
57500.000000,5500.000000,57,5,45.529675
57500.000000,6500.000000,57,6,45.530041
57500.000000,7500.000000,57,7,45.529488
57500.000000,8500.000000,57,8,45.530426
57500.000000,9500.000000,57,9,45.529324
58500.000000,500.000000,58,0,44.529797
58500.000000,1500.000000,58,1,44.531227
58500.000000,2500.000000,58,2,44.529770
58500.000000,3500.000000,58,3,44.530067
58500.000000,4500.000000,58,4,44.530254
58500.000000,5500.000000,58,5,44.529697
58500.000000,6500.000000,58,6,44.530167
58500.000000,7500.000000,58,7,44.529587
58500.000000,8500.000000,58,8,44.530701
58500.000000,9500.000000,58,9,44.529510
59500.000000,500.000000,59,0,43.529957
59500.000000,1500.000000,59,1,43.531597
59500.000000,2500.000000,59,2,43.529938
59500.000000,3500.000000,59,3,43.530113
59500.000000,4500.000000,59,4,43.530281
59500.000000,5500.000000,59,5,43.529945
59500.000000,6500.000000,59,6,43.530018
59500.000000,7500.000000,59,7,43.529629
59500.000000,8500.000000,59,8,43.530762
59500.000000,9500.000000,59,9,43.529598
60500.000000,500.000000,60,0,42.529964
60500.000000,1500.000000,60,1,42.531651
60500.000000,2500.000000,60,2,42.529900
60500.000000,3500.000000,60,3,42.530415
60500.000000,4500.000000,60,4,42.530422
60500.000000,5500.000000,60,5,42.530113
60500.000000,6500.000000,60,6,42.529892
60500.000000,7500.000000,60,7,42.529732
60500.000000,8500.000000,60,8,42.531124
60500.000000,9500.000000,60,9,42.529781
61500.000000,500.000000,61,0,41.529831
61500.000000,1500.000000,61,1,41.531567
61500.000000,2500.000000,61,2,41.530163
61500.000000,3500.000000,61,3,41.530483
61500.000000,4500.000000,61,4,41.530640
61500.000000,5500.000000,61,5,41.530151
61500.000000,6500.000000,61,6,41.530094
61500.000000,7500.000000,61,7,41.529869
61500.000000,8500.000000,61,8,41.531300
61500.000000,9500.000000,61,9,41.529945
62500.000000,500.000000,62,0,40.529793
62500.000000,1500.000000,62,1,40.531593
62500.000000,2500.000000,62,2,40.530251
62500.000000,3500.000000,62,3,40.530506
62500.000000,4500.000000,62,4,40.530945
62500.000000,5500.000000,62,5,40.530380
62500.000000,6500.000000,62,6,40.530342
62500.000000,7500.000000,62,7,40.529858
62500.000000,8500.000000,62,8,40.531284
62500.000000,9500.000000,62,9,40.529934
